A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_CDS_PINID!PIN_TERMINATION!PIN_TERM_IDENT!PIN_NET_SHORT!PIN_XNET_PINS!
J!C:/EDM/grey_matter_server/brain_board/output/brain_board/physical/brain_board.brd!Mon Mar  8 11:32:41 2021!-7425.00!-10499.00!32575.00!24501.00!0.01!mils!BRAIN_BOARD!48.700000 mil!12!UP TO DATE!
S!RXI_SO_FRAME_P!R215!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231549\!RES-202000054,R0402,RES,VISHAYB!!!F99!\M167231675\!!!!!
S!RXI_SO_FRAME_N!R215!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231549\!RES-202000054,R0402,RES,VISHAYB!!!F99!\M167231676\!!!!!
S!RXI_SO_LCLK_P!R216!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231550\!RES-202000054,R0402,RES,VISHAYB!!!F98!\M167231677\!!!!!
S!RXI_SO_LCLK_N!R216!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231550\!RES-202000054,R0402,RES,VISHAYB!!!F98!\M167231678\!!!!!
S!TXI_SO_RD_WAIT_P!R217!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231551\!RES-202000054,R0402,RES,VISHAYB!!!F97!\M167231679\!!!!!
S!TXI_SO_RD_WAIT_N!R217!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231551\!RES-202000054,R0402,RES,VISHAYB!!!F97!\M167231680\!!!!!
S!TXI_SO_WR_WAIT_P!R218!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231552\!RES-202000054,R0402,RES,VISHAYB!!!F96!\M167231681\!!!!!
S!TXI_SO_WR_WAIT_N!R218!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231552\!RES-202000054,R0402,RES,VISHAYB!!!F96!\M167231682\!!!!!
S!TXO_NO_DATA7_P!R226!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231553\!RES-202000054,R0402,RES,VISHAYB!!!F95!\M167231683\!!!!!
S!TXO_NO_DATA7_N!R226!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231553\!RES-202000054,R0402,RES,VISHAYB!!!F95!\M167231684\!!!!!
S!TXO_NO_DATA6_P!R227!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231554\!RES-202000054,R0402,RES,VISHAYB!!!F94!\M167231685\!!!!!
S!TXO_NO_DATA6_N!R227!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231554\!RES-202000054,R0402,RES,VISHAYB!!!F94!\M167231686\!!!!!
S!TXO_NO_DATA5_P!R228!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231555\!RES-202000054,R0402,RES,VISHAYB!!!F93!\M167231687\!!!!!
S!TXO_NO_DATA5_N!R228!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231555\!RES-202000054,R0402,RES,VISHAYB!!!F93!\M167231688\!!!!!
S!TXO_NO_DATA4_P!R229!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231556\!RES-202000054,R0402,RES,VISHAYB!!!F92!\M167231689\!!!!!
S!TXO_NO_DATA4_N!R229!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231556\!RES-202000054,R0402,RES,VISHAYB!!!F92!\M167231690\!!!!!
S!TXO_NO_DATA3_P!R230!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231557\!RES-202000054,R0402,RES,VISHAYB!!!F91!\M167231691\!!!!!
S!TXO_NO_DATA3_N!R230!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231557\!RES-202000054,R0402,RES,VISHAYB!!!F91!\M167231692\!!!!!
S!TXO_NO_DATA2_P!R231!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231558\!RES-202000054,R0402,RES,VISHAYB!!!F90!\M167231693\!!!!!
S!TXO_NO_DATA2_N!R231!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231558\!RES-202000054,R0402,RES,VISHAYB!!!F90!\M167231694\!!!!!
S!TXO_NO_DATA1_P!R232!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231559\!RES-202000054,R0402,RES,VISHAYB!!!F89!\M167231695\!!!!!
S!TXO_NO_DATA1_N!R232!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231559\!RES-202000054,R0402,RES,VISHAYB!!!F89!\M167231696\!!!!!
S!TXO_NO_DATA0_P!R233!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231560\!RES-202000054,R0402,RES,VISHAYB!!!F88!\M167231697\!!!!!
S!TXO_NO_DATA0_N!R233!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231560\!RES-202000054,R0402,RES,VISHAYB!!!F88!\M167231698\!!!!!
S!RXO_SO_RD_WAIT_P!R234!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231561\!RES-202000054,R0402,RES,VISHAYB!!!F87!\M167231699\!!!!!
S!RXO_SO_RD_WAIT_N!R234!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231561\!RES-202000054,R0402,RES,VISHAYB!!!F87!\M167231700\!!!!!
S!RXO_SO_WR_WAIT_P!R235!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231562\!RES-202000054,R0402,RES,VISHAYB!!!F86!\M167231701\!!!!!
S!RXO_SO_WR_WAIT_N!R235!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231562\!RES-202000054,R0402,RES,VISHAYB!!!F86!\M167231702\!!!!!
S!TXO_SO_FRAME_P!R236!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231563\!RES-202000054,R0402,RES,VISHAYB!!!F85!\M167231703\!!!!!
S!TXO_SO_FRAME_N!R236!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231563\!RES-202000054,R0402,RES,VISHAYB!!!F85!\M167231704\!!!!!
S!PHY_LED0!R72!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231521\!RES-202000054,R0402,RES,VISHAYB!!!F84!\M167231570\!!!!!
S!PHY_LINK!R72!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231521\!RES-202000054,R0402,RES,VISHAYB!!!F84!\M167231571\!!!!!
S!PHY_LED1!R73!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231522\!RES-202000054,R0402,RES,VISHAYB!!!F83!\M167231572\!!!!!
S!PHY_ACTIVITY!R73!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231522\!RES-202000054,R0402,RES,VISHAYB!!!F83!\M167231573\!!!!!
S!N21123971!R106!1!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231533\!RES-202000042,R0402,RES,VISHAYB!!!F161!\M167231620\!!!!!
S!GND!R106!2!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231533\!RES-202000042,R0402,RES,VISHAYB!!!F161!\M167231621\!!!!!
S!N21090289!R90!1!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231529\!RES-202000042,R0402,RES,VISHAYB!!!F160!\M167231612\!!!!!
S!GND!R90!2!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231529\!RES-202000042,R0402,RES,VISHAYB!!!F160!\M167231613\!!!!!
S!DDR3_CKE!R325!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231581\!RES-202000043,R0402,RES,VISHAYB!!!F181!\M167231758\!!!!!
S!DDR_CKE!R325!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231581\!RES-202000043,R0402,RES,VISHAYB!!!F181!\M167231759\!!!!!
S!N21274148!R112!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231556\!RES-202000044,R0402,RES,VISHAYB!!!F184!\M167231708\!!!!!
S!1P35V!R112!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231556\!RES-202000044,R0402,RES,VISHAYB!!!F184!\M167231709\!!!!!
S!N21274157!R113!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231557\!RES-202000044,R0402,RES,VISHAYB!!!F183!\M167231710\!!!!!
S!GND!R113!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231557\!RES-202000044,R0402,RES,VISHAYB!!!F183!\M167231711\!!!!!
S!DDR_CLK_P!R115!1!@worklib.brain_board(tbl_1):\I1039646736\@worklib.ddr3_block(tbl_1):\I167231510\!RES-202000044,R0402,RES,VISHAYB!!!F182!\M167231531\!!!!!
S!DDR_CLK_N!R115!2!@worklib.brain_board(tbl_1):\I1039646736\@worklib.ddr3_block(tbl_1):\I167231510\!RES-202000044,R0402,RES,VISHAYB!!!F182!\M167231532\!!!!!
S!TXI_NO_RD_WAIT_N!R240!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231564\!RES-202000048,R0402,RES,VISHAYB!!!F157!\M167231705\!!!!!
S!GND!R240!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231564\!RES-202000048,R0402,RES,VISHAYB!!!F157!\M167231706\!!!!!
S!TXI_NO_RD_WAIT_P!R241!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231565\!RES-202000048,R0402,RES,VISHAYB!!!F156!\M167231707\!!!!!
S!1P8V!R241!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231565\!RES-202000048,R0402,RES,VISHAYB!!!F156!\M167231708\!!!!!
S!1P8V!R242!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231566\!RES-202000048,R0402,RES,VISHAYB!!!F155!\M167231709\!!!!!
S!RXI_NO_FRAME_N!R242!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231566\!RES-202000048,R0402,RES,VISHAYB!!!F155!\M167231710\!!!!!
S!GND!R243!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231567\!RES-202000048,R0402,RES,VISHAYB!!!F154!\M167231711\!!!!!
S!RXI_NO_FRAME_P!R243!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231567\!RES-202000048,R0402,RES,VISHAYB!!!F154!\M167231712\!!!!!
S!TXO_SO_FRAME_N!R244!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231568\!RES-202000048,R0402,RES,VISHAYB!!!F153!\M167231713\!!!!!
S!1P8V!R244!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231568\!RES-202000048,R0402,RES,VISHAYB!!!F153!\M167231714\!!!!!
S!TXO_SO_FRAME_P!R245!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231569\!RES-202000048,R0402,RES,VISHAYB!!!F152!\M167231715\!!!!!
S!GND!R245!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231569\!RES-202000048,R0402,RES,VISHAYB!!!F152!\M167231716\!!!!!
S!GND!R246!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231570\!RES-202000048,R0402,RES,VISHAYB!!!F151!\M167231717\!!!!!
S!RXI_SO_FRAME_P!R246!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231570\!RES-202000048,R0402,RES,VISHAYB!!!F151!\M167231718\!!!!!
S!1P8V!R247!1!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231571\!RES-202000048,R0402,RES,VISHAYB!!!F150!\M167231719\!!!!!
S!RXI_SO_FRAME_N!R247!2!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231571\!RES-202000048,R0402,RES,VISHAYB!!!F150!\M167231720\!!!!!
S!5P0V!R273!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231551\!RES-202000048,R0402,RES,VISHAYB!!!F149!\M167231678\!!!!!
S!GND!R273!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231551\!RES-202000048,R0402,RES,VISHAYB!!!F149!\M167231679\!!!!!
S!REG_EN1!R276!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231552\!RES-202000048,R0402,RES,VISHAYB!!!F148!\M167231680\!!!!!
S!SYS_5P0V!R276!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231552\!RES-202000048,R0402,RES,VISHAYB!!!F148!\M167231681\!!!!!
S!REG_EN2!R277!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231553\!RES-202000048,R0402,RES,VISHAYB!!!F147!\M167231682\!!!!!
S!SYS_5P0V!R277!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231553\!RES-202000048,R0402,RES,VISHAYB!!!F147!\M167231683\!!!!!
S!REG_EN3!R280!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231556\!RES-202000048,R0402,RES,VISHAYB!!!F146!\M167231688\!!!!!
S!SYS_5P0V!R280!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231556\!RES-202000048,R0402,RES,VISHAYB!!!F146!\M167231689\!!!!!
S!REG_EN4!R283!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231559\!RES-202000048,R0402,RES,VISHAYB!!!F145!\M167231694\!!!!!
S!SYS_5P0V!R283!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231559\!RES-202000048,R0402,RES,VISHAYB!!!F145!\M167231695\!!!!!
S!SYS_5P0V!R284!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231560\!RES-202000048,R0402,RES,VISHAYB!!!F144!\M167231696\!!!!!
S!I2C_SCL!R284!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231560\!RES-202000048,R0402,RES,VISHAYB!!!F144!\M167231697\!!!!!
S!SYS_5P0V!R285!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231561\!RES-202000048,R0402,RES,VISHAYB!!!F143!\M167231698\!!!!!
S!I2C_SDA!R285!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231561\!RES-202000048,R0402,RES,VISHAYB!!!F143!\M167231699\!!!!!
S!1P35V!R298!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231510\!RES-202000048,R0402,RES,VISHAYB!!!F142!\M167231589\!!!!!
S!N23613650!R298!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231510\!RES-202000048,R0402,RES,VISHAYB!!!F142!\M167231590\!!!!!
S!GND!R299!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231511\!RES-202000048,R0402,RES,VISHAYB!!!F141!\M167231591\!!!!!
S!N23614416!R299!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231511\!RES-202000048,R0402,RES,VISHAYB!!!F141!\M167231592\!!!!!
S!GND!R301!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231513\!RES-202000048,R0402,RES,VISHAYB!!!F140!\M167231595\!!!!!
S!N23613650!R301!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231513\!RES-202000048,R0402,RES,VISHAYB!!!F140!\M167231596\!!!!!
S!PS_POR_L!R326!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231514\!RES-202000048,R0402,RES,VISHAYB!!!F139!\M167231597\!!!!!
S!3P3V!R326!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231514\!RES-202000048,R0402,RES,VISHAYB!!!F139!\M167231598\!!!!!
S!N23881678!R224!1!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231525\!RES-202000055,R0402,RES,VISHAYB!!!F159!\M167231640\!!!!!
S!GND!R224!2!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231525\!RES-202000055,R0402,RES,VISHAYB!!!F159!\M167231641\!!!!!
S!3P3V!R225!1!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231526\!RES-202000045,R0402,RES,VISHAYB!!!F158!\M167231642\!!!!!
S!N22414199!R225!2!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231526\!RES-202000045,R0402,RES,VISHAYB!!!F158!\M167231643\!!!!!
S!N22939905!R278!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231554\!RES-202000052,R0603,RES,VISHAYB!!!F138!\M167231684\!!!!!
S!N22934548!R278!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231554\!RES-202000052,R0603,RES,VISHAYB!!!F138!\M167231685\!!!!!
S!N22934548!R279!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231555\!RES-202000039,R0603,RES,VISHAYB!!!F137!\M167231686\!!!!!
S!GND!R279!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231555\!RES-202000039,R0603,RES,VISHAYB!!!F137!\M167231687\!!!!!
S!N25830704!R281!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231557\!RES-202000041,R0402,RES,VISHAYB!!!F136!\M167231690\!!!!!
S!GND!R281!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231557\!RES-202000041,R0402,RES,VISHAYB!!!F136!\M167231691\!!!!!
S!PHY_RSET!R79!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231526\!RES-202000037,R0402,RES,VISHAYB!!!F82!\M167231580\!!!!!
S!GND!R79!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231526\!RES-202000037,R0402,RES,VISHAYB!!!F82!\M167231581\!!!!!
S!N24967627!R100!1!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231530\!RES-202000056,R0402,RES,VISHAYB!!!F164!\M167231614\!!!!!
S!USB_VBUS!R100!2!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231530\!RES-202000056,R0402,RES,VISHAYB!!!F164!\M167231615\!!!!!
S!N23098459!R288!1!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231564\!RES-202000056,R0402,RES,VISHAYB!!!F163!\M167231704\!!!!!
S!SYS_5P0V!R288!2!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231564\!RES-202000056,R0402,RES,VISHAYB!!!F163!\M167231705\!!!!!
S!N24971917!R84!1!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231525\!RES-202000056,R0402,RES,VISHAYB!!!F162!\M167231604\!!!!!
S!P0_VBUS!R84!2!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231525\!RES-202000056,R0402,RES,VISHAYB!!!F162!\M167231605\!!!!!
S!1P8V!FB1!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231591\!FERRITE-202000034,BEAD_0603,FEB!!!F66!\M167231862\!!!!1!
S!VCC_XADC!FB1!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231591\!FERRITE-202000034,BEAD_0603,FEB!!!F66!\M167231861\!!!!1!
S!1P8V!FB12!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646980\!FERRITE-202000034,BEAD_0603,FEB!!!F65!\M1039647719\!!!!1!
S!ZYNQ_VCCPLL!FB12!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646980\!FERRITE-202000034,BEAD_0603,FEB!!!F65!\M1039647718\!!!!1!
S!GND!FB2!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231592\!FERRITE-202000034,BEAD_0603,FEB!!!F64!\M167231864\!!!!1!
S!N20734865!FB2!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231592\!FERRITE-202000034,BEAD_0603,FEB!!!F64!\M167231863\!!!!1!
S!1P8V!FB14!1!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231514\!FERRITE-202000033,FBEAD_0402,FB!!!F63!\M167231540\!!!!1!
S!HDMI_DVDD!FB14!2!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231514\!FERRITE-202000033,FBEAD_0402,FB!!!F63!\M167231539\!!!!1!
S!1P8V!FB15!1!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231515\!FERRITE-202000033,FBEAD_0402,FB!!!F62!\M167231542\!!!!1!
S!HDMI_AVDD!FB15!2!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231515\!FERRITE-202000033,FBEAD_0402,FB!!!F62!\M167231541\!!!!1!
S!N23924961!FB16!1!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231516\!FERRITE-202000033,FBEAD_0402,FB!!!F61!\M167231544\!!!!1!
S!3P3V!FB16!2!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231516\!FERRITE-202000033,FBEAD_0402,FB!!!F61!\M167231543\!!!!1!
S!1P8V!FB17!1!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231517\!FERRITE-202000033,FBEAD_0402,FB!!!F60!\M167231546\!!!!1!
S!HDMI_BGVDD!FB17!2!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231517\!FERRITE-202000033,FBEAD_0402,FB!!!F60!\M167231545\!!!!1!
S!1P8V!FB18!1!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231518\!FERRITE-202000033,FBEAD_0402,FB!!!F59!\M167231548\!!!!1!
S!HDMI_PVDD!FB18!2!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231518\!FERRITE-202000033,FBEAD_0402,FB!!!F59!\M167231547\!!!!1!
S!N20927995!FB3!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231514\!FERRITE-202000033,FBEAD_0402,FB!!!F58!\M167231540\!!!!1!
S!1P8V!FB3!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231514\!FERRITE-202000033,FBEAD_0402,FB!!!F58!\M167231539\!!!!1!
S!1P0V!FB4!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231515\!FERRITE-202000033,FBEAD_0402,FB!!!F57!\M167231542\!!!!1!
S!1P0V_FLTR_PHY!FB4!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231515\!FERRITE-202000033,FBEAD_0402,FB!!!F57!\M167231541\!!!!1!
S!AVDDC_18!FB5!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231516\!FERRITE-202000033,FBEAD_0402,FB!!!F56!\M167231544\!!!!1!
S!1P8V!FB5!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231516\!FERRITE-202000033,FBEAD_0402,FB!!!F56!\M167231543\!!!!1!
S!1P8V!FB6!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231517\!FERRITE-202000033,FBEAD_0402,FB!!!F55!\M167231546\!!!!1!
S!1P8V_FLTR_PHY!FB6!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231517\!FERRITE-202000033,FBEAD_0402,FB!!!F55!\M167231545\!!!!1!
S!AVDD_18!FB7!1!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231518\!FERRITE-202000033,FBEAD_0402,FB!!!F54!\M167231548\!!!!1!
S!1P8V!FB7!2!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231518\!FERRITE-202000033,FBEAD_0402,FB!!!F54!\M167231547\!!!!1!
S!3P3V!C12!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231506\!CAP-202000029,C1210,CAP,MURATAB!!!F564!\M167231566\!!!!!
S!GND!C12!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231506\!CAP-202000029,C1210,CAP,MURATAB!!!F564!\M167231565\!!!!!
S!VDD_GPIO!C134!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231674\!CAP-202000029,C1210,CAP,MURATAB!!!F563!\M167232177\!!!!!
S!GND!C134!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231674\!CAP-202000029,C1210,CAP,MURATAB!!!F563!\M167232176\!!!!!
S!2P5V!C143!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646935\!CAP-202000029,C1210,CAP,MURATAB!!!F562!\M1039647575\!!!!!
S!GND!C143!2!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646935\!CAP-202000029,C1210,CAP,MURATAB!!!F562!\M1039647574\!!!!!
S!1P0V!C168!1!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646953\!CAP-202000029,C1210,CAP,MURATAB!!!F561!\M1039647665\!!!!!
