A!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!REFDES!FUNC_PRIM_FILE!COMP_PARENT_PPT!COMP_PARENT_PPT_PART!COMP_PARENT_PART_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!FUNC_GROUP!FUNC_ROOM!FUNC_TERM_IDENT!FUNC_CDS_FSP_INSTANCE_ID!FUNC_CDS_FSP_IS_FPGA!FUNC_CDS_FSP_UID!
J!C:/EDM/grey_matter_server/brain_board/output/brain_board/physical/brain_board.brd!Mon Mar  8 11:32:41 2021!-7425.00!-10499.00!32575.00!24501.00!0.01!mils!BRAIN_BOARD!48.700000 mil!12!UP TO DATE!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231529\!RES-202000038,R0402,RES,VISHAYB!R46!discrete.resistor!!!RES!!!F191!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231530\!RES-202000038,R0402,RES,VISHAYB!R47!discrete.resistor!!!RES!!!F190!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231531\!RES-202000038,R0402,RES,VISHAYB!R48!discrete.resistor!!!RES!!!F189!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231532\!RES-202000038,R0402,RES,VISHAYB!R49!discrete.resistor!!!RES!!!F188!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231533\!RES-202000038,R0402,RES,VISHAYB!R50!discrete.resistor!!!RES!!!F187!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231534\!RES-202000038,R0402,RES,VISHAYB!R51!discrete.resistor!!!RES!!!F186!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231535\!RES-202000038,R0402,RES,VISHAYB!R52!discrete.resistor!!!RES!!!F185!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231558\!RES-202000046,R0402,RES,VISHAYB!R302!discrete.resistor!!!RES!!!F217!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231559\!RES-202000046,R0402,RES,VISHAYB!R303!discrete.resistor!!!RES!!!F216!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231560\!RES-202000046,R0402,RES,VISHAYB!R304!discrete.resistor!!!RES!!!F215!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231561\!RES-202000046,R0402,RES,VISHAYB!R305!discrete.resistor!!!RES!!!F214!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231562\!RES-202000046,R0402,RES,VISHAYB!R306!discrete.resistor!!!RES!!!F213!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231563\!RES-202000046,R0402,RES,VISHAYB!R307!discrete.resistor!!!RES!!!F212!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231564\!RES-202000046,R0402,RES,VISHAYB!R308!discrete.resistor!!!RES!!!F211!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231565\!RES-202000046,R0402,RES,VISHAYB!R309!discrete.resistor!!!RES!!!F210!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231566\!RES-202000046,R0402,RES,VISHAYB!R310!discrete.resistor!!!RES!!!F209!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231567\!RES-202000046,R0402,RES,VISHAYB!R311!discrete.resistor!!!RES!!!F208!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231568\!RES-202000046,R0402,RES,VISHAYB!R312!discrete.resistor!!!RES!!!F207!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231569\!RES-202000046,R0402,RES,VISHAYB!R313!discrete.resistor!!!RES!!!F206!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231570\!RES-202000046,R0402,RES,VISHAYB!R314!discrete.resistor!!!RES!!!F205!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231571\!RES-202000046,R0402,RES,VISHAYB!R315!discrete.resistor!!!RES!!!F204!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231572\!RES-202000046,R0402,RES,VISHAYB!R316!discrete.resistor!!!RES!!!F203!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231573\!RES-202000046,R0402,RES,VISHAYB!R317!discrete.resistor!!!RES!!!F202!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231574\!RES-202000046,R0402,RES,VISHAYB!R318!discrete.resistor!!!RES!!!F201!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231575\!RES-202000046,R0402,RES,VISHAYB!R319!discrete.resistor!!!RES!!!F200!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231513\!RES-202000046,R0402,RES,VISHAYB!R32!discrete.resistor!!!RES!!!F199!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231576\!RES-202000046,R0402,RES,VISHAYB!R320!discrete.resistor!!!RES!!!F198!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231577\!RES-202000046,R0402,RES,VISHAYB!R321!discrete.resistor!!!RES!!!F197!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231578\!RES-202000046,R0402,RES,VISHAYB!R322!discrete.resistor!!!RES!!!F196!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231579\!RES-202000046,R0402,RES,VISHAYB!R323!discrete.resistor!!!RES!!!F195!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231580\!RES-202000046,R0402,RES,VISHAYB!R324!discrete.resistor!!!RES!!!F194!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231510\!RES-202000054,R0402,RES,VISHAYB!R180!discrete.resistor!!!RES!!!F134!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231511\!RES-202000054,R0402,RES,VISHAYB!R181!discrete.resistor!!!RES!!!F133!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231512\!RES-202000054,R0402,RES,VISHAYB!R182!discrete.resistor!!!RES!!!F132!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231513\!RES-202000054,R0402,RES,VISHAYB!R183!discrete.resistor!!!RES!!!F131!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231514\!RES-202000054,R0402,RES,VISHAYB!R184!discrete.resistor!!!RES!!!F130!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231515\!RES-202000054,R0402,RES,VISHAYB!R185!discrete.resistor!!!RES!!!F129!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231516\!RES-202000054,R0402,RES,VISHAYB!R186!discrete.resistor!!!RES!!!F128!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231517\!RES-202000054,R0402,RES,VISHAYB!R187!discrete.resistor!!!RES!!!F127!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231518\!RES-202000054,R0402,RES,VISHAYB!R188!discrete.resistor!!!RES!!!F126!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231519\!RES-202000054,R0402,RES,VISHAYB!R189!discrete.resistor!!!RES!!!F125!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231520\!RES-202000054,R0402,RES,VISHAYB!R190!discrete.resistor!!!RES!!!F124!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231521\!RES-202000054,R0402,RES,VISHAYB!R191!discrete.resistor!!!RES!!!F123!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231602\!RES-202000054,R0402,RES,VISHAYB!R192!discrete.resistor!!!RES!!!F122!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231522\!RES-202000054,R0402,RES,VISHAYB!R193!discrete.resistor!!!RES!!!F121!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231528\!RES-202000054,R0402,RES,VISHAYB!R194!discrete.resistor!!!RES!!!F120!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231529\!RES-202000054,R0402,RES,VISHAYB!R195!discrete.resistor!!!RES!!!F119!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231530\!RES-202000054,R0402,RES,VISHAYB!R196!discrete.resistor!!!RES!!!F118!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231531\!RES-202000054,R0402,RES,VISHAYB!R197!discrete.resistor!!!RES!!!F117!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231532\!RES-202000054,R0402,RES,VISHAYB!R198!discrete.resistor!!!RES!!!F116!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231533\!RES-202000054,R0402,RES,VISHAYB!R199!discrete.resistor!!!RES!!!F115!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231534\!RES-202000054,R0402,RES,VISHAYB!R200!discrete.resistor!!!RES!!!F114!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231535\!RES-202000054,R0402,RES,VISHAYB!R201!discrete.resistor!!!RES!!!F113!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231536\!RES-202000054,R0402,RES,VISHAYB!R202!discrete.resistor!!!RES!!!F112!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231537\!RES-202000054,R0402,RES,VISHAYB!R203!discrete.resistor!!!RES!!!F111!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231538\!RES-202000054,R0402,RES,VISHAYB!R204!discrete.resistor!!!RES!!!F110!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231539\!RES-202000054,R0402,RES,VISHAYB!R205!discrete.resistor!!!RES!!!F109!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231540\!RES-202000054,R0402,RES,VISHAYB!R206!discrete.resistor!!!RES!!!F108!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231541\!RES-202000054,R0402,RES,VISHAYB!R207!discrete.resistor!!!RES!!!F107!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231542\!RES-202000054,R0402,RES,VISHAYB!R208!discrete.resistor!!!RES!!!F106!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231543\!RES-202000054,R0402,RES,VISHAYB!R209!discrete.resistor!!!RES!!!F105!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231544\!RES-202000054,R0402,RES,VISHAYB!R210!discrete.resistor!!!RES!!!F104!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231545\!RES-202000054,R0402,RES,VISHAYB!R211!discrete.resistor!!!RES!!!F103!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231546\!RES-202000054,R0402,RES,VISHAYB!R212!discrete.resistor!!!RES!!!F102!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231547\!RES-202000054,R0402,RES,VISHAYB!R213!discrete.resistor!!!RES!!!F101!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231548\!RES-202000054,R0402,RES,VISHAYB!R214!discrete.resistor!!!RES!!!F100!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231549\!RES-202000054,R0402,RES,VISHAYB!R215!discrete.resistor!!!RES!!!F99!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231550\!RES-202000054,R0402,RES,VISHAYB!R216!discrete.resistor!!!RES!!!F98!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231551\!RES-202000054,R0402,RES,VISHAYB!R217!discrete.resistor!!!RES!!!F97!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231552\!RES-202000054,R0402,RES,VISHAYB!R218!discrete.resistor!!!RES!!!F96!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231553\!RES-202000054,R0402,RES,VISHAYB!R226!discrete.resistor!!!RES!!!F95!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231554\!RES-202000054,R0402,RES,VISHAYB!R227!discrete.resistor!!!RES!!!F94!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231555\!RES-202000054,R0402,RES,VISHAYB!R228!discrete.resistor!!!RES!!!F93!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231556\!RES-202000054,R0402,RES,VISHAYB!R229!discrete.resistor!!!RES!!!F92!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231557\!RES-202000054,R0402,RES,VISHAYB!R230!discrete.resistor!!!RES!!!F91!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231558\!RES-202000054,R0402,RES,VISHAYB!R231!discrete.resistor!!!RES!!!F90!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231559\!RES-202000054,R0402,RES,VISHAYB!R232!discrete.resistor!!!RES!!!F89!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231560\!RES-202000054,R0402,RES,VISHAYB!R233!discrete.resistor!!!RES!!!F88!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231561\!RES-202000054,R0402,RES,VISHAYB!R234!discrete.resistor!!!RES!!!F87!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231562\!RES-202000054,R0402,RES,VISHAYB!R235!discrete.resistor!!!RES!!!F86!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231563\!RES-202000054,R0402,RES,VISHAYB!R236!discrete.resistor!!!RES!!!F85!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231521\!RES-202000054,R0402,RES,VISHAYB!R72!discrete.resistor!!!RES!!!F84!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231522\!RES-202000054,R0402,RES,VISHAYB!R73!discrete.resistor!!!RES!!!F83!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231533\!RES-202000042,R0402,RES,VISHAYB!R106!discrete.resistor!!!RES!!!F161!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231529\!RES-202000042,R0402,RES,VISHAYB!R90!discrete.resistor!!!RES!!!F160!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231581\!RES-202000043,R0402,RES,VISHAYB!R325!discrete.resistor!!!RES!!!F181!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231556\!RES-202000044,R0402,RES,VISHAYB!R112!discrete.resistor!!!RES!!!F184!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231557\!RES-202000044,R0402,RES,VISHAYB!R113!discrete.resistor!!!RES!!!F183!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646736\@worklib.ddr3_block(tbl_1):\I167231510\!RES-202000044,R0402,RES,VISHAYB!R115!discrete.resistor!!!RES!!!F182!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231564\!RES-202000048,R0402,RES,VISHAYB!R240!discrete.resistor!!!RES!!!F157!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231565\!RES-202000048,R0402,RES,VISHAYB!R241!discrete.resistor!!!RES!!!F156!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231566\!RES-202000048,R0402,RES,VISHAYB!R242!discrete.resistor!!!RES!!!F155!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231567\!RES-202000048,R0402,RES,VISHAYB!R243!discrete.resistor!!!RES!!!F154!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231568\!RES-202000048,R0402,RES,VISHAYB!R244!discrete.resistor!!!RES!!!F153!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231569\!RES-202000048,R0402,RES,VISHAYB!R245!discrete.resistor!!!RES!!!F152!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231570\!RES-202000048,R0402,RES,VISHAYB!R246!discrete.resistor!!!RES!!!F151!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646740\@worklib.dsp_block(tbl_1):\I167231571\!RES-202000048,R0402,RES,VISHAYB!R247!discrete.resistor!!!RES!!!F150!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231551\!RES-202000048,R0402,RES,VISHAYB!R273!discrete.resistor!!!RES!!!F149!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231552\!RES-202000048,R0402,RES,VISHAYB!R276!discrete.resistor!!!RES!!!F148!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231553\!RES-202000048,R0402,RES,VISHAYB!R277!discrete.resistor!!!RES!!!F147!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231556\!RES-202000048,R0402,RES,VISHAYB!R280!discrete.resistor!!!RES!!!F146!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231559\!RES-202000048,R0402,RES,VISHAYB!R283!discrete.resistor!!!RES!!!F145!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231560\!RES-202000048,R0402,RES,VISHAYB!R284!discrete.resistor!!!RES!!!F144!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231561\!RES-202000048,R0402,RES,VISHAYB!R285!discrete.resistor!!!RES!!!F143!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231510\!RES-202000048,R0402,RES,VISHAYB!R298!discrete.resistor!!!RES!!!F142!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231511\!RES-202000048,R0402,RES,VISHAYB!R299!discrete.resistor!!!RES!!!F141!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231513\!RES-202000048,R0402,RES,VISHAYB!R301!discrete.resistor!!!RES!!!F140!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231514\!RES-202000048,R0402,RES,VISHAYB!R326!discrete.resistor!!!RES!!!F139!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231525\!RES-202000055,R0402,RES,VISHAYB!R224!discrete.resistor!!!RES!!!F159!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231526\!RES-202000045,R0402,RES,VISHAYB!R225!discrete.resistor!!!RES!!!F158!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231554\!RES-202000052,R0603,RES,VISHAYB!R278!discrete.resistor!!!RES!!!F138!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231555\!RES-202000039,R0603,RES,VISHAYB!R279!discrete.resistor!!!RES!!!F137!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231557\!RES-202000041,R0402,RES,VISHAYB!R281!discrete.resistor!!!RES!!!F136!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231526\!RES-202000037,R0402,RES,VISHAYB!R79!discrete.resistor!!!RES!!!F82!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231530\!RES-202000056,R0402,RES,VISHAYB!R100!discrete.resistor!!!RES!!!F164!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646734\@worklib.mgmt_block(tbl_1):\I167231564\!RES-202000056,R0402,RES,VISHAYB!R288!discrete.resistor!!!RES!!!F163!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646732\@worklib.usb_block(tbl_1):\I167231525\!RES-202000056,R0402,RES,VISHAYB!R84!discrete.resistor!!!RES!!!F162!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231591\!FERRITE-202000034,BEAD_0603,FEB!FB1!discrete.ferrite!!!FERRITE!!!F66!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646980\!FERRITE-202000034,BEAD_0603,FEB!FB12!discrete.ferrite!!!FERRITE!!!F65!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231592\!FERRITE-202000034,BEAD_0603,FEB!FB2!discrete.ferrite!!!FERRITE!!!F64!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231514\!FERRITE-202000033,FBEAD_0402,FB!FB14!discrete.ferrite!!!FERRITE!!!F63!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231515\!FERRITE-202000033,FBEAD_0402,FB!FB15!discrete.ferrite!!!FERRITE!!!F62!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231516\!FERRITE-202000033,FBEAD_0402,FB!FB16!discrete.ferrite!!!FERRITE!!!F61!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231517\!FERRITE-202000033,FBEAD_0402,FB!FB17!discrete.ferrite!!!FERRITE!!!F60!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646733\@worklib.hdmi_block(tbl_1):\I167231518\!FERRITE-202000033,FBEAD_0402,FB!FB18!discrete.ferrite!!!FERRITE!!!F59!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231514\!FERRITE-202000033,FBEAD_0402,FB!FB3!discrete.ferrite!!!FERRITE!!!F58!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231515\!FERRITE-202000033,FBEAD_0402,FB!FB4!discrete.ferrite!!!FERRITE!!!F57!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231516\!FERRITE-202000033,FBEAD_0402,FB!FB5!discrete.ferrite!!!FERRITE!!!F56!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231517\!FERRITE-202000033,FBEAD_0402,FB!FB6!discrete.ferrite!!!FERRITE!!!F55!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646741\@worklib.gige_block(tbl_1):\I167231518\!FERRITE-202000033,FBEAD_0402,FB!FB7!discrete.ferrite!!!FERRITE!!!F54!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231506\!CAP-202000029,C1210,CAP,MURATAB!C12!discrete.capacitor!!!CAP!!!F564!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231674\!CAP-202000029,C1210,CAP,MURATAB!C134!discrete.capacitor!!!CAP!!!F563!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646935\!CAP-202000029,C1210,CAP,MURATAB!C143!discrete.capacitor!!!CAP!!!F562!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646953\!CAP-202000029,C1210,CAP,MURATAB!C168!discrete.capacitor!!!CAP!!!F561!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231489\!CAP-202000029,C1210,CAP,MURATAB!C17!discrete.capacitor!!!CAP!!!F560!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646958\!CAP-202000029,C1210,CAP,MURATAB!C173!discrete.capacitor!!!CAP!!!F559!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I1039646964\!CAP-202000029,C1210,CAP,MURATAB!C179!discrete.capacitor!!!CAP!!!F558!!!!!!!
S!@worklib.brain_board(tbl_1):\I1039646739\@worklib.zynq_block(tbl_1):\I167231653\!CAP-202000029,C1210,CAP,MURATAB!C194!discrete.capacitor!!!CAP!!!F557!!!!!!!
